station_name,latitude,longitude,total_bikes,station,distance,review_count,rating,popularity,price
de Bordeaux / Gilford,45.53611005443118,-73.5762870311737,18,553,599.9159663865546,83.64102564102564,8.144957983193278,0.8584250000000001,1.6302521008403361
d'Outremont / Ogilvy,45.52687028194893,-73.62672328948975,18,554,602.8375,55.333333333333336,7.8378749999999995,0.8907692307692308,1.3875
20e avenue / de Bellechasse,45.559962552180544,-73.5769522190094,18,555,719.3979591836735,4.366666666666666,8.074591836734694,0.8386470588235294,1.3571428571428572
Waverly / St-Viateur,45.5238561444472,-73.60012650489807,18,556,437.9850746268657,141.40740740740742,8.367835820895522,0.937196261682243,1.537313432835821
Théâtre du Vieux-Terrebonne (St-Pierre / des Braves),45.69223305604548,-73.63703128697125,17,557,231.07339449541286,2.740740740740741,7.651192660550459,0.823890243902439,1.6605504587155964
Émile-Journault / de Chateaubriand,45.54983321292286,-73.64063255488873,17,558,587.171875,11.904761904761905,7.9221875,0.7611860465116279,1.421875
Aréna Chaumont (Chaumont / des Ormeaux),45.610926628992026,-73.54673445224762,17,559,484.275,1.9166666666666667,7.90725,0.7782142857142856,1.55
des Jockeys / Décarie,45.49404432109336,-73.65449488162994,17,560,356.5,60.526315789473685,7.469224137931034,0.8137564102564102,1.5689655172413792
Métro du Collège (Cartier / Décarie),45.50843904979172,-73.6729645729065,17,561,596.2555555555556,26.5,7.904888888888889,0.8218888888888889,1.4444444444444444
LaSalle / 37e avenue,45.416294661505354,-73.6129005253315,17,562,634.3333333333334,14.25,7.482380952380952,0.7897692307692308,1.2380952380952381
Parc Henri-Dunant (Léger / Henri-Dunant),45.56843961893042,-73.6752020941276,17,563,830.5833333333334,3.0,7.640416666666667,0.7167,1.25
Parc Lacharité (Latour / Forget),45.41773748108526,-73.62338548639853,17,564,603.3142857142857,10.583333333333334,7.792571428571429,0.7863478260869564,1.2857142857142858
Métro Jean-Talon (Berri / Jean-Talon),45.53900036432657,-73.6142510175705,17,565,556.0882352941177,85.80555555555556,8.404117647058824,0.94048,1.6176470588235294
Parc d'Antioche (Place d'Antioche / St-Zotique),45.59566584124368,-73.5596626996994,17,566,604.0882352941177,9.789473684210526,6.896960784313726,0.848171875,1.5784313725490196
Parc Wilfrid-Bastien (Lacordaire / des Galets),45.5864002,-73.5952181,17,567,679.0967741935484,11.64516129032258,7.380860215053763,0.8166935483870967,1.4086021505376345
de l'Hôtel-de-Ville / Viger,45.509556992257025,-73.55740696191788,17,568,603.608,433.0285714285714,8.53448,0.9713222222222222,1.88
Fullum / Ste-Catherine,45.52711644190572,-73.54801654815674,17,569,660.0888888888888,27.869565217391305,7.647666666666666,0.8440746268656716,1.6555555555555554
Fabrik8 (Waverly / Jean-Talon),45.53330725719417,-73.62082242965698,17,570,595.2857142857143,83.55555555555556,8.281127819548873,0.938639175257732,1.6466165413533835
Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.49487159597493,-73.57112377882004,17,571,569.2265625,301.27027027027026,8.15609375,0.9759120879120878,1.96875
Chapleau / du Mont-Royal,45.53867,-73.56936,17,572,630.7474747474747,47.52,8.02979797979798,0.7970945945945946,1.4545454545454546
Basile-Routhier / Chabanel,45.549846830745,-73.64767402410507,17,573,631.9354838709677,10.35,7.767903225806452,0.7670714285714285,1.3387096774193548
Maguire / Henri-Julien,45.527041096087785,-73.59347056655677,17,574,653.6666666666666,122.29166666666667,8.463111111111111,0.9371081081081082,1.5333333333333334
McLynn / Plamondon,45.48911308766352,-73.6470128595829,17,575,768.7128712871287,36.827586206896555,7.664950495049505,0.876263888888889,1.4653465346534653
de la Côte St-Antoine / Royal,45.468926984877434,-73.6198702454567,17,576,516.6637168141593,46.0,7.801858407079646,0.8474875000000001,1.3805309734513274
Hôpital Pierre-Boucher (Jacques-Cartier / Bourdon),45.53653210295224,-73.4576690196991,17,577,676.3265306122449,2.0833333333333335,7.1669387755102045,0.8412162162162162,1.3061224489795917
Parc Aimé-Léonard (Gouin / Ste-Gertrude),45.60835820969716,-73.63850623369217,17,578,695.1794871794872,2.2222222222222223,7.752307692307691,0.7308666666666667,1.4871794871794872
Le Corbusier / St-Martin O,45.565006717407506,-73.7319054454565,17,579,513.516129032258,28.875,7.123333333333334,0.8909275362318841,1.4301075268817205
de Lanaudière / Marie-Anne,45.52932643090091,-73.57480645179749,17,580,614.0895522388059,317.6,8.247014925373133,0.9357777777777777,1.626865671641791
Jogues / Allard,45.450020323797766,-73.60030621290207,17,581,699.5961538461538,11.4375,7.792115384615385,0.8344027777777777,1.2980769230769231
Parc Noel-Nord (Toupin / Keller),45.51758306374252,-73.72661411762238,17,582,727.875,2.25,6.24625,0.811875,1.5
CHSLD Joseph-François-Perrault (St-Michel / Everett),45.55969734528566,-73.60145956277847,17,583,593.1818181818181,9.9,7.746022727272727,0.8893103448275862,1.4318181818181819
de Maisonneuve / Greene,45.48697062,-73.58929306,17,584,473.0,141.1764705882353,7.634558823529411,0.9145098039215687,1.4264705882352942
Calixa-Lavallée / Sherbrooke,45.52479,-73.56545,17,585,785.736,294.93548387096774,8.2056,0.9423510638297873,1.872
6e Avenue / Bélanger,45.554582815249745,-73.59631910920143,17,586,693.0,15.142857142857142,8.089809523809523,0.8770857142857142,1.4476190476190476
Messier / St-Joseph,45.53946063965585,-73.57605636119843,17,587,694.1261261261261,53.03125,8.112612612612613,0.8421772151898733,1.5945945945945945
McNamara / St-Martin O,45.57120355585774,-73.72351884841918,16,588,565.81,14.857142857142858,7.597799999999999,0.8463333333333334,1.36
Boyer / Everett,45.54310243053054,-73.61607524188003,16,589,682.9380530973451,57.666666666666664,8.24,0.9040930232558139,1.5221238938053097
Fullum / Gilford,45.53922374455291,-73.57383679656778,16,590,722.6666666666666,58.121212121212125,8.118468468468468,0.8348846153846153,1.6036036036036037
Omer-Lavallée / du Midway,45.5457759528664,-73.56217458844185,16,591,619.4920634920635,23.40909090909091,7.742698412698413,0.8530731707317073,1.4761904761904763
Louis-Hémon / Jean-Talon,45.5517742671765,-73.60347837231528,16,592,596.375,13.84,8.082125000000001,0.8990545454545454,1.5375
Métro Henri-Bourassa (Henri-Bourassa / Millen),45.55675103297278,-73.66716161370277,16,593,583.1379310344828,5.909090909090909,7.5,0.8418615384615385,1.471264367816092
Place Valois (Valois / Ontario),45.54714142711512,-73.54339510202408,16,594,368.3888888888889,34.55882352941177,7.785555555555556,0.831554054054054,1.537037037037037
Édouard-Montpetit / de Stirling,45.50723,-73.615085,16,595,576.390625,4.25,7.90015625,0.8161833333333334,1.109375
Parc Molson (d'Iberville / Beaubien),45.54902230455398,-73.59198164194822,16,596,491.126213592233,28.82758620689655,8.135436893203885,0.8522027027027027,1.5533980582524272
St-André / Ontario,45.51889,-73.56353,16,597,592.9921875,249.26666666666668,8.17109375,0.958204081632653,1.8984375
Drolet / Marie-Anne,45.52240257341408,-73.58117669820786,16,598,508.24,373.9375,8.588466666666667,0.9454406779661017,1.5933333333333333
Fairmount / Hutchison,45.51962428783392,-73.5983119904995,16,599,517.5413533834586,142.46428571428572,8.398646616541352,0.9385619047619048,1.6766917293233083
de Bordeaux / Masson,45.53898439552301,-73.5824453830719,16,600,662.965811965812,48.97142857142857,8.065641025641025,0.8885121951219512,1.5726495726495726
Dollard / Van Horne,45.51887607468706,-73.6161071062088,16,601,541.5121951219512,60.888888888888886,8.07,0.8667818181818182,1.7439024390243902
Chabot / de Bellechasse,45.5425697477813,-73.59214425086974,16,602,595.9659090909091,34.51851851851852,8.246022727272727,0.9090655737704918,1.6136363636363635
Parc des Hirondelles (Fleury / André-Jobin),45.5762948651025,-73.646759390831,16,603,593.2872340425532,10.074074074074074,7.978510638297872,0.8058507462686568,1.3297872340425532
St-Patrick / Briand,45.46339729163665,-73.59643578529356,16,604,606.6923076923077,14.818181818181818,8.081758241758243,0.8216724137931034,1.4615384615384615
Alfred Laliberté / de Poutrincourt,45.53308032414161,-73.6945965886116,16,605,632.3888888888889,3.5,7.6308333333333325,0.8699285714285715,1.3055555555555556
Duvernay / Charlevoix,45.482097305112845,-73.57487753033638,16,606,450.69747899159665,182.83870967741936,8.051764705882352,0.923590909090909,1.781512605042017
Newman / Senkus,45.44404309237571,-73.61375212669373,16,607,576.4705882352941,11.466666666666667,7.380980392156863,0.7981111111111111,1.3823529411764706
Fernand-Lafontaine / Adoncour,45.5512193,-73.483912,15,608,596.8888888888889,1.25,8.144444444444444,0.8320714285714287,1.2222222222222223
St-Marc / Sherbrooke,45.49444855920154,-73.58337610960007,15,609,614.5267175572519,254.9189189189189,8.156335877862595,0.9688936170212765,1.816793893129771
Parc Villeray (Christophe-Colomb / Jarry),45.54811499296316,-73.62433344125746,15,610,639.0212765957447,27.083333333333332,8.039255319148937,0.8291285714285714,1.4893617021276595
St-Dominique / Gounod,45.53859480227864,-73.62781092524529,15,611,661.1682242990654,47.28,8.123084112149533,0.8940853658536585,1.588785046728972
Garnier / Beaubien,45.54151022813099,-73.5984206199646,15,612,649.447619047619,45.166666666666664,8.153333333333334,0.9113086419753087,1.5904761904761904
Lebrun / Bédard,45.5470644513283,-73.45196210302673,15,613,613.45,3.5,7.524500000000001,0.7892222222222222,1.1
Parc Luigi-Pirandello (de Bretagne / Jean-Rivard),45.57940569041942,-73.60258877277374,15,614,629.3793103448276,14.068181818181818,7.690086206896551,0.8098888888888889,1.5344827586206897
Villeneuve / du Parc,45.51801230878908,-73.59256982808802,15,615,615.5579710144928,189.6451612903226,8.54268115942029,0.9437757009345794,1.7173913043478262
des Ormeaux / de Grosbois,45.605901731906485,-73.53436946868896,15,616,521.4629629629629,2.3333333333333335,7.314074074074074,0.8767692307692309,1.3703703703703705
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,15,617,653.5,8.862068965517242,7.626,0.828037037037037,1.5909090909090908
Plymouth / Chem.Eden,45.506488823782234,-73.66047888994217,15,618,459.8181818181818,10.580645161290322,7.204415584415584,0.7999565217391305,1.6103896103896105
Cartier / Gillford,45.535287965154666,-73.57738137245178,15,619,556.2966101694915,114.10810810810811,8.167627118644068,0.8799259259259259,1.6864406779661016
Centre récréatif Édouard-Rivet (Notre-Dame / Lesage),45.62846158049899,-73.49952153861523,15,620,582.3846153846154,1.0,8.316153846153846,0.8179545454545455,1.1538461538461537
Parc Grovehill (St-Antoine / Ivan-Franko),45.43982382100397,-73.69487822055817,15,621,616.6489361702128,7.161290322580645,7.29340425531915,0.9010317460317461,1.3297872340425532
St-Charles / Montarville,45.53368199320325,-73.51526074111462,15,622,573.0093457943925,13.423076923076923,7.701214953271028,0.7925555555555556,1.5981308411214954
Tupper / du Fort,45.49122961531575,-73.58078241348267,15,623,618.0434782608696,272.51612903225805,8.07913043478261,0.9689404761904761,1.7130434782608697
du Canal / McLaughlin,45.42969214118378,-73.6694884300232,15,624,648.1212121212121,11.3,7.919090909090909,0.8144347826086956,1.393939393939394
Duke / Nazareth,45.49572236030835,-73.55461344122887,15,625,593.2748091603054,332.4736842105263,8.277175572519084,0.954516129032258,1.9236641221374047
Place Longueuil,45.52841043752244,-73.51716578006744,15,626,571.8714285714286,5.470588235294118,7.772571428571429,0.8365094339622642,1.2714285714285714
Lincoln / du Fort,45.4930266623113,-73.58389592183812,15,627,621.8688524590164,243.68571428571428,8.087868852459017,0.9651149425287356,1.7540983606557377
Jean-Paul-Vincent / Adoncour,45.5646764291021,-73.47957750896057,15,628,781.8095238095239,1.75,7.3914285714285715,0.8455384615384616,1.4285714285714286
Parc Kirkland (des Érables / Boyer),45.44606092178209,-73.65079946815968,15,629,566.3478260869565,24.52,7.652282608695652,0.8869402985074627,1.2826086956521738
du Fort Saint-Louis / de la Perrière,45.613330089384625,-73.45154017210007,15,630,523.5094339622641,6.7,7.702264150943396,0.8527441860465116,1.3018867924528301
Casgrain / Maguire,45.52621764749851,-73.5957657695144,15,631,573.7122302158274,165.34615384615384,8.466978417266187,0.9378407079646017,1.539568345323741
de Laprairie / Centre,45.48059248038378,-73.56577813625336,15,632,669.1404958677685,133.44117647058823,8.196611570247933,0.9188045977011493,1.8925619834710743
Ottawa / William,45.48972725318433,-73.56406286358833,15,633,524.8828828828829,80.04347826086956,7.920900900900901,0.9251022727272726,1.8198198198198199
St-Antoine / 19e avenue,45.43993803436114,-73.68146234754022,15,634,719.469387755102,14.285714285714286,7.796938775510204,0.8861714285714285,1.3775510204081634
Parc Hébert (Colbert / Provencher),45.57237805962001,-73.59370462596415,15,635,722.0294117647059,13.162162162162161,7.510490196078432,0.8705076923076923,1.5294117647058822
Pratt / Bates,45.51694782364431,-73.62631559371948,15,636,772.9078947368421,34.333333333333336,7.680921052631579,0.893673076923077,1.4736842105263157
St-Germain / Hochelaga,45.543652466151,-73.5534825682771,15,637,669.8545454545455,32.5,7.733272727272727,0.8768499999999999,1.4636363636363636
Grenet / Poirier,45.51871924623225,-73.69875401258469,15,638,359.67857142857144,9.192307692307692,7.60702380952381,0.8228448275862069,1.5
26e avenue / Beaubien,45.56485589064712,-73.5774926841259,15,639,732.9553571428571,5.3428571428571425,7.788928571428571,0.8009090909090909,1.4821428571428572
McCulloch / de la Côte Ste-Catherine,45.51577505385328,-73.60060930252075,15,640,751.7478260869565,161.52380952380952,8.215304347826088,0.8800531914893617,1.6695652173913043
Parc Garibaldi (Liénart / Bélanger),45.586476480180046,-73.570396900177,15,641,627.6336633663366,8.6,7.67,0.8340140845070423,1.495049504950495
Ste-Catherine / St-Clément,45.55671730558936,-73.53024959564209,15,642,711.9882352941177,23.65,8.025882352941178,0.7983846153846155,1.411764705882353
Gilford / des Érables,45.53728040418993,-73.57534691691399,15,643,627.4107142857143,59.61764705882353,8.081875,0.860897435897436,1.5982142857142858
St-Urbain / Beaubien,45.52954744851231,-73.61071854829788,15,644,582.280303030303,103.27586206896552,8.278939393939394,0.9387961165048544,1.7424242424242424
Mozart / Waverly,45.5315236502754,-73.61701235175133,15,645,517.6212121212121,83.6875,8.236060606060606,0.93932,1.606060606060606
William / St-Henri,45.49891911390352,-73.55725407600403,15,646,461.6466165413534,329.4736842105263,8.468270676691729,0.9600526315789474,2.0150375939849625
Hillside / Ste-Catherine,45.48282602624293,-73.59084337949753,15,647,747.8823529411765,115.6,7.771764705882354,0.8749027777777778,1.5294117647058822
1ère avenue / Rosemont,45.54779995287998,-73.58486741781235,15,648,668.6218487394958,29.486486486486488,7.9443697478991595,0.8658048780487805,1.5630252100840336
Métro Laurier (Berri / St-Joseph),45.52723106564012,-73.58672618865965,15,649,656.5,309.17391304347825,8.535514705882353,0.9390442477876105,1.5294117647058822
Park Row O / Sherbrooke,45.46072936353252,-73.63407254219055,15,650,611.2135922330098,22.956521739130434,7.855048543689319,0.8783875,1.2912621359223302
Louis-Hébert / St-Zotique,45.55001,-73.59576,15,651,581.5227272727273,30.37037037037037,8.0675,0.8761967213114754,1.5340909090909092
Clark / St-Viateur,45.5251943015533,-73.59935637563467,15,652,459.44117647058823,143.3793103448276,8.334264705882353,0.9364018691588786,1.5661764705882353
Parc St-Henri (Laporte / Guay),45.48013378575666,-73.58590811491013,15,653,677.0782608695653,186.05555555555554,8.161130434782608,0.9019999999999999,1.8521739130434782
Parc Pratt (Dunlop / Van Horne),45.51491895406187,-73.61968517303467,15,654,787.2947368421053,54.52173913043478,7.852842105263158,0.8439166666666666,1.631578947368421
Monk / de Biencourt,45.458663192410306,-73.59602272510529,15,655,450.33009708737865,10.764705882352942,7.917766990291262,0.7845507246376812,1.3106796116504855
Hamilton / Jolicoeur,45.45670282849069,-73.59764268636354,15,656,438.55855855855856,11.258064516129032,7.803963963963964,0.7896,1.3333333333333333
Bercy / Rachel,45.53840340979245,-73.56196403503418,15,657,673.8727272727273,28.514285714285716,8.019272727272726,0.8374133333333333,1.4181818181818182
Parc Howard (de l'Épée / de Liège),45.53318929909303,-73.64188581705093,15,658,658.1222222222223,26.428571428571427,7.601222222222223,0.7961449275362319,1.3111111111111111
Victoria Hall,45.48129146961133,-73.6003303527832,15,659,634.8928571428571,51.68421052631579,7.940833333333333,0.8340769230769232,1.4404761904761905
Leman / de Chateaubriand,45.54721107501036,-73.63105237483978,15,660,678.3663366336634,29.34375,7.99019801980198,0.8102463768115943,1.5940594059405941
Gauthier / Parthenais,45.53292625574653,-73.56377989053726,15,661,763.2222222222222,38.111111111111114,8.046888888888889,0.7936805555555556,1.4555555555555555
Ann / Wellington,45.49449368327543,-73.55676054954529,15,662,630.992125984252,332.65714285714284,8.277874015748031,0.9538260869565217,2.047244094488189
Parc Sauvé (Balzac / de Bayonne),45.59836857189897,-73.63610029220581,15,663,668.2615384615384,7.130434782608695,7.772307692307692,0.7500952380952381,1.476923076923077
Marquette / Fleury,45.56735205736566,-73.65378744900227,15,664,554.3368421052631,6.6923076923076925,8.056105263157896,0.8108695652173914,1.4
Marie-Anne / St-Hubert,45.5246829812827,-73.5788968205452,15,665,523.4503311258278,351.8285714285714,8.538675496688741,0.9442844827586208,1.6026490066225165
Davaar / de la Côte-Ste-Catherine,45.514379,-73.610871,15,666,720.5555555555555,72.23809523809524,7.9776388888888885,0.7874705882352941,1.7777777777777777
Egan / Laurendeau,45.45290792768395,-73.58918591405198,15,667,602.3461538461538,8.941176470588236,7.821923076923077,0.8205142857142858,1.3076923076923077
Gare St-Michel / Montréal-Nord (Pie-IX / 56e),45.583197821913785,-73.62978704273701,15,668,661.5764705882353,3.870967741935484,7.2756470588235285,0.775037037037037,1.4588235294117646
Robin / 15e rue,45.559495502858624,-73.6989176273346,15,669,682.3214285714286,2.4285714285714284,7.205,0.7688571428571429,1.3928571428571428
St-Hubert / de Maisonneuve (sud),45.51586835126322,-73.56008380651474,15,670,584.7416666666667,211.25806451612902,8.118166666666667,0.9673932584269663,1.7916666666666667
Gare Montpellier (Muir / de la Côte-Vertu),45.52374047147138,-73.67169924080372,15,671,515.9130434782609,8.068965517241379,7.891521739130434,0.8004705882352942,1.5217391304347827
de Gaspé / Villeray,45.53888723230076,-73.62390697002411,15,672,601.3534482758621,59.758620689655174,8.232931034482759,0.8737586206896552,1.5775862068965518
Parc Ottawa (de Belleville / Fleury),45.58116,-73.6412434,15,673,534.0823529411765,9.0,7.981294117647058,0.7988644067796611,1.4
St-Jean-Baptiste / René-Lévesque,45.64141535746634,-73.4999567270279,15,674,565.5294117647059,3.5454545454545454,7.859411764705881,0.7932280701754386,1.2352941176470589
Mairie d'arrondissement LaSalle (Dupras / Jeannette),45.429166968311485,-73.66280972957611,15,675,786.3488372093024,3.769230769230769,8.098139534883721,0.8126666666666666,1.3255813953488371
du Souvenir / Chomedey,45.55188644388879,-73.74444007873535,15,676,713.2446808510638,15.23076923076923,7.693936170212766,0.8460727272727272,1.3936170212765957
4e avenue / de Verdun,45.4568844514464,-73.57260704040527,15,677,588.6947368421053,35.76,7.788421052631579,0.8779857142857144,1.431578947368421
Parc Maurice-Bélanger (Hébert / Denommée),45.5877138098252,-73.63171823322773,15,678,509.2738095238095,3.962962962962963,7.185476190476191,0.7860526315789473,1.4404761904761905
St-Jacques / Vinet,45.485328993998365,-73.57692271471024,15,679,642.1344537815127,257.9310344827586,7.93546218487395,0.9556111111111111,1.7563025210084033
Gare Lachine (Sir George Simpson / 48e avenue),45.447821314280105,-73.71091783046722,15,680,759.0,12.25,7.6593333333333335,0.9081818181818182,1.3333333333333333
5e avenue / Bannantyne,45.456365,-73.57614,15,681,687.6623376623377,32.9,8.025714285714287,0.8199298245614035,1.3766233766233766
Argyle / Bannantyne,45.453318765468914,-73.5767751932144,15,682,695.5731707317074,25.208333333333332,7.887560975609755,0.8700344827586207,1.4024390243902438
BAnQ (Berri),45.51601387670667,-73.56291957199574,15,683,553.4322033898305,204.11111111111111,8.241440677966102,0.9666153846153847,1.8135593220338984
de Grosbois / Duchesneau,45.611230741550536,-73.5312415660519,15,684,660.1,2.3333333333333335,7.333333333333333,0.8838222222222222,1.3333333333333333
Bibliothèque de Verdun (Brown / Bannantyne),45.44826204820947,-73.57785612344742,15,685,721.074074074074,14.466666666666667,7.783518518518519,0.9077179487179488,1.3333333333333333
Parc Van Horne (de la Peltrie / de Westbury),45.490494421832885,-73.63852232694626,14,686,654.3823529411765,43.6,7.805882352941175,0.8734716981132075,1.3676470588235294
Northcliffe / Notre-Dame-de-Grâce,45.47781599566346,-73.61503422260284,14,687,666.3394495412844,68.61764705882354,7.8137614678899086,0.85424,1.5504587155963303
Jean-Talon / de l'Épée,45.527941351769826,-73.62388551235199,14,688,664.6043956043956,96.41176470588235,8.06901098901099,0.8971486486486486,1.4175824175824177
8e avenue / Everett,45.55776151418004,-73.60154539346695,14,689,645.0930232558139,11.875,7.749302325581395,0.8788548387096774,1.3953488372093024
Champdoré / de Lorimier,45.566869345371856,-73.64101678133011,14,690,700.469696969697,4.260869565217392,7.513636363636364,0.8820232558139535,1.4242424242424243
Sherbrooke / Frontenac,45.5367,-73.56081,14,691,720.0576923076923,27.529411764705884,7.905673076923078,0.8353571428571429,1.4519230769230769
Carrefour Angrignon (Angrignon / Newman),45.44843408492706,-73.6129454523325,14,692,282.75757575757575,6.242424242424242,7.1382828282828275,0.7808939393939394,1.404040404040404
des Érables / Laurier,45.53852599499357,-73.57773274183273,14,693,639.9130434782609,49.68571428571428,8.149130434782608,0.8870875,1.608695652173913
Everett / Garnier,45.54758153109644,-73.61220851540565,14,694,700.25,20.285714285714285,8.034210526315789,0.8516129032258064,1.236842105263158
6e avenue / Villeray,45.55873962047568,-73.60589044634253,14,695,669.1860465116279,10.89655172413793,7.789302325581395,0.8773508771929824,1.4069767441860466
Clark / Laurier,45.52256269005034,-73.5934665799141,14,696,475.5034965034965,170.0,8.536153846153846,0.9405701754385964,1.6503496503496504
Souligny / Desmarteau,45.60444089974122,-73.51611837744713,14,697,545.4117647058823,4.869565217391305,7.711617647058823,0.7937777777777778,1.338235294117647
Gloria / Dollard,45.42971096449354,-73.633883446455,14,698,426.43809523809523,13.470588235294118,7.7023809523809526,0.8620422535211267,1.561904761904762
Place du Village (St-Jean-Baptiste / Notre-Dame),45.640002860465096,-73.49011301994324,14,699,573.3170731707318,1.3333333333333333,7.895365853658536,0.7742,1.2195121951219512
Grey / Sherbrooke,45.47629426230192,-73.60617488622665,14,700,369.734693877551,46.970588235294116,7.8943877551020405,0.82928125,1.5
des Érables / Bélanger,45.54912085535069,-73.60087350010872,14,701,602.1386138613861,32.0,8.098910891089108,0.8503194444444444,1.5247524752475248
Parc Reine-Élizabeth (Penniston / Crawford),45.43914465255811,-73.59173655509949,14,702,738.2105263157895,7.0,8.133157894736842,0.8779333333333333,1.2105263157894737
Elgar / de l'Île-des-Sœurs,45.45682318753668,-73.546804189682,14,703,263.1363636363636,3.5714285714285716,8.116818181818182,0.7236666666666667,1.6818181818181819
Langelier / Marie-Victorin,45.61451982045293,-73.6118745803833,14,704,700.6666666666666,2.736842105263158,7.418472222222222,0.8845849056603774,1.2638888888888888
1ère  avenue / St-Zotique,45.551937362101,-73.59392791986465,14,705,658.1666666666666,27.033333333333335,8.188823529411765,0.8583888888888889,1.5
de l'Église / Bannantyne,45.4632535358533,-73.57587933540344,14,706,694.8144329896908,35.32258064516129,8.002474226804123,0.8538484848484849,1.4948453608247423
Chabot / Beaubien,45.544375546398065,-73.59564453363419,14,707,652.3076923076923,34.592592592592595,8.130096153846154,0.9044805194805194,1.5673076923076923
Aréna Rodrigue-Gilbert (du Tricentenaire / de Montigny),45.65140583915357,-73.50041270256041,14,708,850.9444444444445,2.9166666666666665,7.709444444444445,0.8605333333333333,1.3611111111111112
St-Urbain / Laurier,45.52164617544124,-73.59366774559021,14,709,484.0921985815603,168.6206896551724,8.509929078014185,0.9414107142857143,1.624113475177305
Marquette / Rachel,45.52983801723605,-73.5703244805336,14,710,700.2631578947369,345.95652173913044,8.104561403508772,0.9335934065934065,1.7017543859649122
Bibliothèque et Complexe aquatique Rosemont (8e avenue / Rosemont),45.55151193681962,-73.58207792043686,14,711,717.1311475409836,17.102564102564102,7.969590163934426,0.8900481927710843,1.4918032786885247
de la Roche /  de Bellechasse,45.53718135927993,-73.59750330448149,14,712,604.7706422018349,57.18518518518518,8.012752293577982,0.9243292682926829,1.6238532110091743
Letourneux / Hochelaga,45.55465888075087,-73.54660302400589,14,713,655.7676767676768,49.96296296296296,7.904141414141414,0.8721944444444445,1.5151515151515151
Chambord / Fleury,45.55982811984724,-73.65832507610321,14,714,426.45544554455444,7.785714285714286,7.824257425742574,0.8078082191780822,1.4257425742574257
Péloquin / Fleury,45.55702223161539,-73.6599015713,14,715,488.18,6.666666666666667,7.782100000000001,0.8107571428571428,1.44
Parc MacDonald (Clanranald / Isabella),45.48274245886277,-73.63497912883759,14,716,548.4418604651163,28.36842105263158,7.697906976744186,0.8809850746268657,1.3488372093023255
CHSLD Robert Cliche (de Bellechasse / 16e avenue),45.557568,-73.579191,14,717,733.2808988764045,14.217391304347826,7.932247191011236,0.8550454545454546,1.303370786516854
Victoria / de Maisonneuve,45.47742856483265,-73.60016942024231,14,718,549.8915662650602,66.5,7.939036144578313,0.8561186440677967,1.5180722891566265
29e avenue / St-Zotique,45.56776565172907,-73.57968807220459,14,719,665.5045871559633,5.0,7.580183486238532,0.8256760563380281,1.5229357798165137
Melville / de Maisonneuve,45.48184019359366,-73.59537899494171,14,720,736.0875,64.66666666666667,8.149625,0.847566037735849,1.575
LaSalle / 90e avenue,45.41774583815495,-73.64518761634827,14,721,770.9047619047619,3.4285714285714284,7.548095238095238,0.9027142857142857,1.619047619047619
Chabot / Villeray,45.552289376429215,-73.61300647258759,14,722,638.922077922078,11.173913043478262,8.115844155844155,0.8679814814814816,1.3116883116883118
Square Nelligan (des Appalaches / Alexis-Nihon),45.51431824920811,-73.70799824595451,14,723,728.9711538461538,7.457142857142857,7.607884615384616,0.8396956521739131,1.5096153846153846
Robin / St-André,45.51820643310249,-73.56161856654579,14,724,539.6259541984733,188.0,8.084351145038168,0.95881,1.83206106870229
Coloniale / Duluth,45.51786873150825,-73.57842743396758,14,725,524.1301369863014,550.9090909090909,8.448698630136986,0.9486194690265487,1.6506849315068493
Duluth  / St-Denis,45.52062760607925,-73.57594907283782,14,726,543.8493150684932,385.3636363636364,8.481506849315068,0.9458318584070797,1.678082191780822
Travaux publics LaSalle (Cordner / Léger),45.44527192876118,-73.62448364496231,14,727,719.709090909091,8.444444444444445,7.508636363636364,0.832081081081081,1.4
Métro Georges-Vanier (St-Antoine / Canning),45.4891,-73.57656,14,728,759.437037037037,292.56410256410254,8.01762962962963,0.9696458333333333,1.7703703703703704
Fullum / Ontario,45.5303174,-73.5548669,14,729,682.9875,45.25,7.649500000000001,0.8534423076923077,1.525
de Côme / Jean-Talon,45.58830296569168,-73.57783721439773,14,730,622.6283185840708,11.153846153846153,7.862035398230089,0.8592567567567567,1.5486725663716814
Keller / Cousineau,45.52355020292929,-73.7138856947422,14,731,559.5652173913044,8.966666666666667,7.785652173913043,0.8688870967741936,1.423913043478261
St-Zotique / Clark,45.53143760098197,-73.61270070075989,14,732,527.1376811594203,97.21212121212122,8.325,0.9406000000000001,1.6594202898550725
Parc Beaubien Outremont (Stuart / St-Viateur),45.51596969492227,-73.60827505588531,14,733,773.2424242424242,139.68421052631578,8.08060606060606,0.8670249999999999,1.7474747474747474
Victoria / 18e avenue Lachine,45.43579350588776,-73.6801904439926,14,734,574.1192660550458,14.518518518518519,7.8789908256880725,0.8737560975609756,1.3669724770642202
Laird / Glencoe,45.50619158460727,-73.64230799681536,14,735,625.9861111111111,13.380952380952381,7.758611111111112,0.9112156862745099,1.3055555555555556
Notre-Dame-de-Grâce / Westmount,45.48046706437983,-73.61122308304402,14,736,740.0833333333334,63.65217391304348,7.9328125,0.8247397260273973,1.40625
